ID,UUID, LocationTitle,AddressLine1,AddressLine2,Town,StateOrProvince,Postcode,Country,Latitude,Longitude,Distance,DistanceUnit,Addr_ContactTelephone1,Addr_ContactTelephone2,Addr_ContactEmail,Addr_AccessComments,Addr_GeneralComments,Addr_RelatedURL,ConnectionType,ChargerType,UsageType,NumberOfPoints,GeneralComments,DateLastConfirmed,StatusType,DateLastStatusUpdate,DateCreated
131132,2C93A874-79D7-4D6B-A738-A1E4C489B975,OBE AFLOAT,2900 NE 7th Avenue,,Miami,FL,33137,United States,25.804966,-80.186097,,0,888-758-4389,,,24 hours daily,,http://www.chargepoint.com/,J1772;,,Public,,,,Unknown,8/29/2019 8:33,8/29/2019 8:33
131133,BBD15663-CED5-4731-A85B-385FA558D629,Atlantico at Miramar,12121 Southwest 43rd Street,,Miramar,FL,33025,United States,25.9691348,-80.3075325,,0,800-663-5633,,,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,http://www.semacharge.com/,J1772;,,Public,,,,Unknown,8/29/2019 8:33,8/29/2019 8:33
131134,90C86943-3C2D-469B-AC69-82BF677F43D2,Sheltair Aviation,1100 Lee Wagener Boulevard,,Fort Lauderdale,FL,33315,United States,26.0693956,-80.1558704,,0,800-663-5633,,,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,http://www.semacharge.com/,J1772;,,Public,,,,Unknown,8/29/2019 8:33,8/29/2019 8:33
131135,6E6F439C-85DB-4E16-83F5-B3B15D10E7F2,Mickel Park,2675 Northwest 7th Avenue,,Wilton Manors,FL,33311,United States,26.1605794,-80.1531805,,0,800-663-5633,,,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,http://www.semacharge.com/,J1772;,,Public,,,,Unknown,8/29/2019 8:33,8/29/2019 8:33
131136,41E59EED-3635-487D-9080-D973EB209D85,SEAGLASS AT BB,4971 Bonita Bay Blvd,,Bonita Springs,FL,34134,United States,26.36283,-81.834863,,0,888-758-4389,,,24 hours daily,,http://www.chargepoint.com/,J1772;,,Public,,,,Unknown,8/29/2019 8:33,8/29/2019 8:33
131137,67DA5C01-60F3-4276-972E-4A93CB8853AF,ROCKSTAR,9501 Thunder Rd,,Fort Myers,FL,33912,United States,26.541245,-81.79331,,0,888-758-4389,,,24 hours daily,,http://www.chargepoint.com/,SAE Combo (DC Fast Charge J1772);,,Public,,,,Unknown,8/29/2019 8:33,8/29/2019 8:33
131138,3735FC48-7C3B-4CCA-BD63-D5B2AE198278,Aura Seaside Resort SouthEast,1404 South Dixie Highway,,Lantana,FL,33462,United States,26.5737934,-80.0534706,,0,800-663-5633,,,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,http://www.semacharge.com/,J1772;,,Public,,,,Unknown,8/29/2019 8:33,8/29/2019 8:33
131139,4CDDBDA9-1227-40CD-8C08-6611B3AA943F,PALMBEACHHD,2955 45th St,,West Palm Beach,FL,33407,United States,26.759964,-80.094795,,0,888-758-4389,,,24 hours daily,,http://www.chargepoint.com/,SAE Combo (DC Fast Charge J1772);,,Public,,,,Unknown,8/29/2019 8:33,8/29/2019 8:33
131140,37C823D0-598D-4AB8-8376-62DBAFFBA6F9,VistaBlue Singer Island Condominium Association,3730 N Ocean Drive,,Riveria Beach,FL,33404,United States,26.791707,-80.033634,,0,888-998-2546,,,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,http://www.blinkcharging.com/,J1772;,,Public,,,,Unknown,8/29/2019 8:33,8/29/2019 8:33
131141,C00BD2DF-F953-4E10-831E-1340DE9695A3,TCHD,4967 SE Federal Hwy,,Stuart,FL,34997,United States,27.144936,-80.21274,,0,888-758-4389,,,24 hours daily,,http://www.chargepoint.com/,SAE Combo (DC Fast Charge J1772);,,Public,,,,Unknown,8/29/2019 8:33,8/29/2019 8:33
131142,6B476C8D-AB40-4472-A946-95E49037F7B2,CCHD LEVEL 3,502 S Padre Island Dr,,Corpus Christi,TX,78405,United States,27.758493,-97.46124,,0,888-758-4389,,,24 hours daily,,http://www.chargepoint.com/,SAE Combo (DC Fast Charge J1772);,,Public,,,,Operational,9/18/2019 7:41,8/29/2019 8:33
131143,5B1979B9-3855-40B1-9774-FE212169F378,RAYMOND & ASSOC,970 Lake Carillon Dr,,St. Petersburg,FL,33716,United States,27.8903162,-82.6685573,,0,888-758-4389,,,24 hours daily,,http://www.chargepoint.com/,J1772;,,Public,,,,Unknown,8/29/2019 8:33,8/29/2019 8:33
131144,62B28682-BCEA-4F61-953B-7FF1DCFD42B2,INTOWN SUITES,9321 Everhart Rd,,Riverview,FL,33578,United States,27.9121978,-82.3500078,,0,888-758-4389,,,24 hours daily,,http://www.chargepoint.com/,J1772;,,Public,,,,Unknown,8/29/2019 8:33,8/29/2019 8:33
131145,E262DFA6-43CE-49F2-B845-7CCB531F0754,BRANDON,9841 E Adamo Dr,,Tampa,FL,33619,United States,27.945358,-82.343445,,0,888-758-4389,,,24 hours daily,,http://www.chargepoint.com/,SAE Combo (DC Fast Charge J1772);,,Public,,,,Unknown,8/29/2019 8:33,8/29/2019 8:33
131146,34436107-82A0-4759-A386-37F7389EA4F7,OBE AFLOAT,3400 Gulf to Bay Blvd,,Clearwater,FL,33759,United States,27.964064,-82.69796,,0,888-758-4389,,,24 hours daily,,http://www.chargepoint.com/,J1772;,,Public,,,,Unknown,8/29/2019 8:33,8/29/2019 8:33
131148,BCE1E0E5-CD76-4C51-9A65-C343A52A1602,HD NPR,5817 FL-54,,New Port Richey,FL,34652,United States,28.217413,-82.71773,,0,888-758-4389,,,24 hours daily,,http://www.chargepoint.com/,SAE Combo (DC Fast Charge J1772);,,Public,,,,Unknown,8/29/2019 8:33,8/29/2019 8:33
131149,DDF5BC8F-3422-48F5-933D-37675121A0F7,Greenlots - 162119,195 NeoCity Way,,Kissimmee,FL,34744,United States,28.29019165,-81.37161255,,0,855-900-7584,,,24 hours daily,,http://greenlots.com/,J1772;,,Public,,,,Unknown,8/29/2019 8:33,8/29/2019 8:33
131150,D891ACD9-6B89-4325-A46D-D426718B4C6F,KUA,1901 Chief Osceola Trail,,Kissimmee,FL,34744,United States,28.2963498,-81.3676312,,0,888-758-4389,,,24 hours daily,,http://www.chargepoint.com/,J1772;,,Public,,,,Unknown,8/29/2019 8:33,8/29/2019 8:33
131151,8C40A9EA-E10C-456D-B0E3-E1DE895D24A5,Greenlots - 162161,685 W Montrose Street,,Clermont,FL,34711,United States,28.555037,-81.766198,,0,855-900-7584,,,24 hours daily,,http://greenlots.com/,J1772;,,Public,,,,Unknown,8/29/2019 8:33,8/29/2019 8:33
131152,72A7FA3A-FE8B-4866-8E0C-BDB8CB08AFED,VINTAGE WP,4460 N Goldenrod Rd,,Winter Park,AL,32792,United States,28.6030768,-81.288979,,0,888-758-4389,,,24 hours daily,,http://www.chargepoint.com/,J1772;,,Public,,,,Unknown,8/29/2019 8:33,8/29/2019 8:33
131154,9017718A-FF02-4720-857B-49E498FA8A3A,SEMINOLEHD,620 Hickman Cir,,Sanford,FL,32771,United States,28.817856,-81.332298,,0,888-758-4389,,,24 hours daily,,http://www.chargepoint.com/,J1772; SAE Combo (DC Fast Charge J1772);,,Public,,,,Unknown,8/29/2019 8:33,8/29/2019 8:33
131155,261520C5-64E3-4907-8236-159A3096DCB8,THE DAYTONA LOT,1870 Victory Circle,,Daytona Beach,FL,32114,United States,29.1941934,-81.0733064,,0,888-758-4389,,,24 hours daily,,http://www.chargepoint.com/,J1772;,,Public,,,,Unknown,8/29/2019 8:33,8/29/2019 8:33
131156,D266CF7A-052A-4B52-8AB8-F0F62010D297,OUTSIDE SERVICE,1637 US-1,,Ormond Beach,FL,32174,United States,29.339443,-81.13271,,0,888-758-4389,,,24 hours daily,,http://www.chargepoint.com/,SAE Combo (DC Fast Charge J1772);,,Public,,,,Unknown,8/29/2019 8:33,8/29/2019 8:33
131157,4C3A5C97-2F0C-4FD7-8A05-FD5670C46874,BROOKS EVCS,2532 Sidney Brooks,,San Antonio,TX,78235,United States,29.34495,-98.452324,,0,888-758-4389,,,24 hours daily,,http://www.chargepoint.com/,J1772;,,Public,,,,Unknown,8/29/2019 8:33,8/29/2019 8:33
131158,4EE0C908-2AF4-40B9-B226-702D7E978EF7,SAN ANTONIO,1420 Austin St,,San Antonio,TX,78209,United States,29.4446093,-98.4739947,,0,888-758-4389,,,24 hours daily,,http://www.chargepoint.com/,J1772;,,Public,,,,Unknown,8/29/2019 8:33,8/29/2019 8:33
131159,FE92A6B9-BF93-44A7-B98E-E8925CA8A3F4,CPSE-SATX,4822 Walzem Rd,,San Antonio,TX,78218,United States,29.509404,-98.396017,,0,888-758-4389,,,24 hours daily,,http://www.chargepoint.com/,J1772;,,Public,,,,Unknown,8/29/2019 8:33,8/29/2019 8:33
131160,8B528CB7-A1B5-49D0-A48C-74476D2F88A6,GVEC,6400 I-10,,Seguin,TX,78155,United States,29.5396563,-98.0772902,,0,888-758-4389,,,24 hours daily,,http://www.chargepoint.com/,CHAdeMO; SAE Combo (DC Fast Charge J1772);,,Public,,,,Unknown,8/29/2019 8:33,8/29/2019 8:33
131161,8E864AC9-0312-4F79-BEE5-3457052AE99E,BEXAR METRO,4700 Quarry Run,,San Antonio,TX,78249,United States,29.582941,-98.57901,,0,888-758-4389,,,24 hours daily,,http://www.chargepoint.com/,J1772;,,Public,,,,Unknown,8/29/2019 8:33,8/29/2019 8:33
131162,D83D5769-828B-412A-A65D-509FD91E1AE7,STERLINGHEIGHTS,15655 Market Hill,,San Antonio,TX,78256,United States,29.590411,-98.622111,,0,888-758-4389,,,24 hours daily,,http://www.chargepoint.com/,J1772;,,Public,,,,Unknown,8/29/2019 8:33,8/29/2019 8:33
131163,655E5FBE-E888-41A0-8A46-A2FFD87EB15A,MANCUSO CENTRAL,535 N Loop W Fwy,,Houston,TX,77018,United States,29.814508,-95.392426,,0,888-758-4389,,,24 hours daily,,http://www.chargepoint.com/,J1772;,,Public,,,,Unknown,8/29/2019 8:33,8/29/2019 8:33
131164,45B327FA-7BC4-4E0A-82B7-AC6C1F09BB95,MANCUSO CENTRAL,18205 I-45,,Houston,TX,77090,United States,30.031683,-95.42991,,0,888-758-4389,,,24 hours daily,,http://www.chargepoint.com/,SAE Combo (DC Fast Charge J1772);,,Public,,,,Unknown,8/29/2019 8:33,8/29/2019 8:33
131165,6AC896E1-6B84-4BD7-88C7-C247F8B635C4,LAMAR STATION 1,1050 E Lavaca St,,Beaumont,TX,77705,United States,30.0463552,-94.0731756,,0,888-758-4389,,,24 hours daily,,http://www.chargepoint.com/,J1772;,,Public,,,,Unknown,8/29/2019 8:33,8/29/2019 8:33
131166,43A6971C-4C27-4765-A4C5-DBBA3D7729D6,McDonald's - 500 W William Cannon,"500 W William Cannon, Suite 520",,Austin,TX,78704,United States,30.196669,-97.786373,,0,888-998-2546,,,unknown,,http://www.blinkcharging.com/,J1772;,,Public,,,,Unknown,8/29/2019 8:33,8/29/2019 8:33
131167,2615ADB0-BF27-4247-AECA-937BE4BAD413,H-D OF PCB,14700 Panama City Beach Pkwy,,Panama City Beach,FL,32413,United States,30.21448,-85.85414,,0,888-758-4389,,,24 hours daily,,http://www.chargepoint.com/,SAE Combo (DC Fast Charge J1772);,,Public,,,,Unknown,8/29/2019 8:33,8/29/2019 8:33
131168,76322D42-4C24-4F74-8F00-CD34955212FC,ADAMEC,8909 Baymeadows Rd,,Jacksonville,FL,32256,United States,30.22175,-81.57384,,0,888-758-4389,,,24 hours daily,,http://www.chargepoint.com/,SAE Combo (DC Fast Charge J1772);,,Public,,,,Unknown,8/29/2019 8:33,8/29/2019 8:33
131169,83A73425-F3F3-43C6-B0DD-C82A26D56424,JAA,13365 Simpson Way,,Jacksonville,FL,32221,United States,30.22206,-81.88102,,0,888-758-4389,,,24 hours daily,,http://www.chargepoint.com/,J1772;,,Public,,,,Unknown,8/29/2019 8:33,8/29/2019 8:33
131171,4DA46529-E2C8-4475-BA63-EC1A881E3941,RIO GRANDE GAR1,824 W 12th St,,Austin,TX,78701,United States,30.276682,-97.749334,,0,888-758-4389,,,24 hours daily,,http://www.chargepoint.com/,J1772;,,Public,,,,Unknown,8/29/2019 8:33,8/29/2019 8:33
131172,240F6D74-F9DB-48A9-B428-ABA24CD5812F,MIKE BRUNOS HD,791 Taos St,,Slidell,LA,70458,United States,30.281742,-89.75158,,0,888-758-4389,,,24 hours daily,,http://www.chargepoint.com/,SAE Combo (DC Fast Charge J1772);,,Public,,,,Unknown,8/29/2019 8:33,8/29/2019 8:33
131173,141B0D9B-ADE5-4DB6-B736-B512FF425731,COPELAND,2511 W Braker Ln,,Austin,TX,78758,United States,30.389507,-97.718895,,0,888-758-4389,,,24 hours daily,,http://www.chargepoint.com/,J1772;,,Public,,,,Unknown,8/29/2019 8:33,8/29/2019 8:33
131174,C79AD170-799B-49D4-A01B-1FD78F21B051,BRANDYWINE AUST,11120 4 Points Dr,,Austin,TX,78726,United States,30.405365,-97.848126,,0,888-758-4389,,,24 hours daily,,http://www.chargepoint.com/,J1772;,,Public,,,,Unknown,8/29/2019 8:33,8/29/2019 8:33
131175,2A60F5E0-FD2D-4499-B72F-76670E3EFB9C,H-D OF P-COLA,6385 Pensacola Blvd,,Pensacola,FL,32505,United States,30.479425,-87.25373,,0,888-758-4389,,,24 hours daily,,http://www.chargepoint.com/,SAE Combo (DC Fast Charge J1772);,,Public,,,,Unknown,8/29/2019 8:33,8/29/2019 8:33
131176,D3089848-7326-4565-A7D7-3F52FFFA4A32,MOBILE,Cruise Terminal,,Mobile,AL,36603,United States,30.6873392,-88.0376348,,0,888-758-4389,,,24 hours daily,,http://www.chargepoint.com/,J1772;,,Public,,,,Unknown,8/29/2019 8:33,8/29/2019 8:33
131177,F347F8AF-969A-41E9-B1D6-42CE779881C5,MOBILE,Water NB at Dauphin St,,Mobile,AL,36602,United States,30.6925018,-88.0389883,,0,888-758-4389,,,24 hours daily,,http://www.chargepoint.com/,J1772;,,Public,,,,Unknown,8/29/2019 8:33,8/29/2019 8:33
131178,861D7EF6-69AA-43B9-9107-ADB2414E0FA0,MOBILE,2 St Louis St,,Mobile,AL,36602,United States,30.695141,-88.0407109,,0,888-758-4389,,,24 hours daily,,http://www.chargepoint.com/,J1772;,,Public,,,,Unknown,8/29/2019 8:33,8/29/2019 8:33
131181,B14103D2-0D0A-46CB-B8B0-6C023C14B89F,GREG MAY HONDA,1601 TX-340 Loop,,Waco,TX,76712,United States,31.499527,-97.170776,,0,888-758-4389,,,24 hours daily,,http://www.chargepoint.com/,J1772;,,Public,,,,Unknown,8/29/2019 8:33,8/29/2019 8:33
131182,A1906F4A-CB37-416B-B26E-84F593C5CA38,The Fountains at Farah,8889 Gateway Boulevard West,,El Paso,TX,79925,United States,31.7707749,-106.3711151,,0,800-663-5633,,,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,http://www.semacharge.com/,J1772;,,Public,,,,Unknown,8/29/2019 8:33,8/29/2019 8:33
131183,545EF919-9708-4130-9550-BFACFCB7F381,LONGHORN HD,2830 w.  Interstate 20,,grand prairie,TX,75052,United States,31.8168274,-102.4005566,,0,888-758-4389,,,24 hours daily,,http://www.chargepoint.com/,SAE Combo (DC Fast Charge J1772);,,Public,,,,Unknown,8/29/2019 8:33,8/29/2019 8:33
131184,287626B8-8E2B-4A0E-B766-2CE2FC7447DA,CB HARLEY,3201 Hoover Ave,,National City,CA,91950,United States,32.653805,-117.101234,,0,888-758-4389,,,24 hours daily,,http://www.chargepoint.com/,SAE Combo (DC Fast Charge J1772);,,Public,,,,Unknown,8/29/2019 8:33,8/29/2019 8:33
131185,A7D96CFC-7DD7-447C-8E32-FF916DD9D17A,Hampton Inn & Suites Dallas/Duncanville,202 E Interstate 20,,Duncanville,TX,75116,United States,32.663303,-96.903916,,0,888-998-2546,,,unknown,,http://www.blinkcharging.com/,J1772;,,Public,,,,Unknown,8/29/2019 8:33,8/29/2019 8:33
131186,55D1937F-A35C-4D89-86EF-BF2CD0CA9998,Northgate Market,1410 S 43rd St,,San Diego,CA,92113,United States,32.691064,-117.103961,,0,877-455-3833,,,24 hours daily; EVgo network subscription and key fob required,,https://www.evgo.com/,CHAdeMO; SAE Combo (DC Fast Charge J1772);,,Public,,,,Unknown,8/29/2019 8:33,8/29/2019 8:33
131128,2A814757-7CF8-41F7-8DF0-2A266A56EECF,KALAMA,45 kanani rd,,Kihei,HI,96753,United States,20.728341,-156.448451,,0,888-758-4389,,,24 hours daily,,http://www.chargepoint.com/,J1772;,,Public,,,,Unknown,8/29/2019 8:32,8/29/2019 8:32
131129,001813B0-6AA4-450C-9100-8F7BE07ADBCF,RSC,4303 Rice St Kress st.,,Lihue,HI,96766,United States,21.9719802,-159.3660778,,0,888-758-4389,,,24 hours daily,,http://www.chargepoint.com/,J1772;,,Public,,,,Unknown,8/29/2019 8:32,8/29/2019 8:32
131124,E13293C0-E30A-4CFD-BF9C-B7B78E53B9AC,"Stamford, CT Supercharger",2233 Summer Street,,Stamford,CT,6905,United States,41.068704,-73.545495,,0,,,,,,,Tesla Supercharger;,,Public,12,"Charging12 Superchargers, available 24/7, up to 72kW",,Operational,8/29/2019 5:40,8/29/2019 5:40
131121,A43FB305-D3AB-4D1A-97B9-5F74A749A6E4,"Cape May Court House, NJ Supercharger",11 Court House South Dennis Road,,Cape May,NJ,8210,United States,39.088405,-74.821792,,0,,,,,,,Tesla Supercharger;,,Public,12,"Charging12 Superchargers, available 24/7, up to 120kW",,Operational,8/29/2019 5:39,8/29/2019 5:39
131112,0A6428BC-DF79-4932-87F1-89125A491E00,"Lynnfield, Ma Supercharger",600 Market St,,Lynnfield,MA,1940,United States,42.516588,-71.03219,,0,,,,,,,Tesla Supercharger;,,Public,12,"Charging12 Superchargers, available 24/7, up 120kW",,Operational,8/29/2019 5:38,8/29/2019 5:38
131105,00B2334A-180A-4C41-BE08-D6469243FE83,"San Antonio, TX Supercharger",11745 I-10,,San Antonio,TX,78230,United States,29.549102,-98.58109,,0,,,,,,,Tesla Supercharger;,,Public,10,"Charging10 Superchargers, available 24/7, up to 120kW",,Operational,8/29/2019 5:37,8/29/2019 5:37
131107,F6458C40-C1C0-4527-98A8-A50626B41527,"Watsonville, Ca Supercharger",1415 Main Street,,Watsonville,CA,95076,United States,36.915621,-121.773048,,0,,,,,,,Tesla Supercharger;,,Public,14,"Charging14 Superchargers, available 24/7, up to 72kW",,Operational,8/29/2019 5:37,8/29/2019 5:37
131108,0AA14AC2-45E6-421B-B465-A46B22A8371E,"North Stamford, CT Supercharger",1145 High Ridge RD,,North Stamford,CT,06905-1215,United States,41.107722,-73.546669,,0,,,,,,,Tesla Supercharger;,,Public,8,"Charging8 Superchargers, available 24/7, up to 120kW",,Operational,8/29/2019 5:37,8/29/2019 5:37
131109,FB65F279-965F-4B8F-B7B8-237F8A19A0E6,"Robbinsville, NJ Supercharger",315 Robbinsville-Allentown Road,,Robbinsville,NJ,8691,United States,40.193806,-74.594546,,0,,,,,,,Tesla Supercharger;,,Public,8,"Charging8 Superchargers, available 24/7, up to 120kW",,Operational,8/29/2019 5:37,8/29/2019 5:37
131110,CC261DE3-033B-4FF4-BE92-2DC193FCBC20,"Braintree, Ma Supercharger",250 Granite Street,,Braintree,MA,2184,United States,42.223016,-71.022958,,0,,,,,,,Tesla Supercharger;,,Public,8,"Charging8 Superchargers, available 24/7, up to 72kW",,Operational,8/29/2019 5:37,8/29/2019 5:37
131103,A4B630F6-313D-4259-825F-670FD98B21B4,"Riverdale Park, MD Supercharger",6221 Baltimore Avenue,,Riverdale Park,MD,20737,United States,38.970201,-76.937563,,0,,,,,,,Tesla Supercharger;,,Public,8,"Charging8 Superchargers, available 24/7, up to 72kW",,Operational,8/29/2019 5:36,8/29/2019 5:36
131096,CEC477FB-C5C1-4062-947F-488E8F90BD5C,"Basking Ridge, NJ Supercharger",415 King George Road,,Basking Ridge,NJ,7920,United States,40.655365,-74.52935,,0,,,,,,,Tesla Supercharger;,,Public,8,"Charging8 Superchargers, available 24/7, up to 120kW",,Operational,8/29/2019 5:35,8/29/2019 5:35
131097,E701B254-125B-49EB-9EB8-85DB71005427,"Ojai, Ca Supercharger",987 West Ojai Avenue,,Ojai,CA,93023,United States,34.441909,-119.259231,,0,,,,,,,Tesla Supercharger;,,Public,12,"Charging12 Superchargers, available 24/7, up to 72kW",,Operational,8/29/2019 5:35,8/29/2019 5:35
131088,8BF0F5FD-D45B-4C0F-9D80-960FADA2998A,"Ithaca, Ny Supercharger",740 South Meadow Street,,Ithaca,NY,14850,United States,42.428603,-76.509016,,0,,,,,,,Tesla Supercharger;,,Public,8,"Charging8 Superchargers, available 24/7, up to 120kW",,Operational,8/29/2019 5:34,8/29/2019 5:34
131089,23F91134-C106-4963-BA84-0355A7678E57,"West Nyack, Ny Supercharger",1000 Palisades Center Drive,,West Nyack,NY,10994,United States,41.094668,-73.958628,,0,,,,,,,Tesla Supercharger;,,Public,20,"Charging20 Superchargers, available 24/7, up to 120kW",,Operational,8/29/2019 5:34,8/29/2019 5:34
131083,2BEF4B6B-0682-4BDC-BBBF-91C4329D9C0A,"Leesburg, Va Supercharger","Leesburg, Va Supercharger",,,,20737,United States,39.089761,-77.526638,,0,,,,,,,Tesla Supercharger;,,Public,10,"Charging10 Superchargers, available 24/7, up to 72kW",,Operational,8/29/2019 5:33,8/29/2019 5:33
131078,2C34D2EB-0868-414C-BD02-6D9FA62DF8D3,Autocamp Yosemite,6323 Hwy 140,,Midpines,California,95345,United States,37.544194,-119.920112,,0,(888) 405-7553,,,,,,Tesla (Model S onwards);,,Public,3,"3 Tesla Connectors, up to 8kW.Available for customers. Please see front desk.",,Operational,8/28/2019 20:09,8/28/2019 20:09
131074,F4F8F1A6-0F51-4212-ACAA-E7243AC2F940,Linq High Roller Destination Charging,3545 S Las Vegas BLVD,,Las Vegas,Nevada,89109,United States,36.116542,-115.168273,,0,(702) 322-0593,,,,,,Tesla (Model S onwards);,,Public,15,"15 Tesla Connectors, up to 6kW.Available to the public. Self park.",,Operational,8/28/2019 20:08,8/28/2019 20:08
131067,F16A7031-68AC-420E-A122-1788E593A46C,1501 New York Ave Ne,1501 New York Ave Ne,,Washington,District of Columbia,20002,United States,38.915614,-76.983038,,0,(202) 638-6300,,,,,,Tesla (Model S onwards);,,Public,2,"2 Tesla Connectors, up to 16kW.Available to the public. Self park.",,Operational,8/28/2019 20:07,8/28/2019 20:07
131040,CB57A109-4FC9-4798-BF78-A29E6BF219A5,Freehand Cellars,420 Windy Point DR,,Wapato,Washington,98951,United States,46.495156,-120.4206332,,0,(509) 866-4664,,,,,,Tesla (Model S onwards);,,Public,1,"1 Tesla Connector, up to 8kW.Available for customers. Self park.",,Operational,8/28/2019 20:02,8/28/2019 20:02
131043,18707814-9EDE-474D-86DF-AC9C8E16710D,Allegheny College,520 N Main St,,Meadville,Pennsylvania,16335,United States,41.649703,-80.143302,,0,(814) 332-2862,,,,,,Tesla (Model S onwards);,,Public,2,"2 Tesla Connectors, up to 16kW.Available to the public. Self park.",,Operational,8/28/2019 20:02,8/28/2019 20:02
